 SOUID,    DATE,   HU, Q_HU
101002,19510724,   40,    0
101002,19510725,   37,    0
101002,19510726,   34,    0
101002,19510727,   32,    0
101002,19510728,   36,    0
101002,19510729,   39,    0
101002,19510730,   36,    0
101002,19510731,   57,    0
101002,19510801,   49,    0
101002,19510802,   53,    0
101002,19510803,   52,    0
101002,19510804,   40,    0
101002,19510805,   35,    0
101002,19510806,   36,    0
101002,19510807,   36,    0
101002,19510808,   39,    0
101002,19510809,   43,    0
101002,19510810,   40,    0
101002,19510811,   41,    0
101002,19510812,   34,    0
101002,19510813,   30,    0
101002,19510814,   42,    0
101002,19510815,   40,    0
101002,19510816,   28,    0
101002,19510817,   38,    0
101002,19510818,   41,    0
101002,19510819,   35,    0
101002,19510820,   51,    0
101002,19510821,   38,    0
101002,19510822,   37,    0
101002,19510823,   46,    0
101002,19510824,   55,    0
101002,19510825,   57,    0
101002,19510826,   48,    0
101002,19510827,   40,    0
101002,19510828,   38,    0
101002,19510829,   51,    0
101002,19510830,   56,    0
101002,19510831,   49,    0
101002,19510901,   41,    0
101002,19510902,   42,    0
101002,19510903,   49,    0
101002,19510904,   46,    0
101002,19510905,   48,    0
101002,19510906,   53,    0
101002,19510907,   59,    0
101002,19510908,   62,    0
101002,19510909,   76,    0
101002,19510910,   76,    0
101002,19510911,   85,    0
101002,19510912,   74,    0
101002,19510913,   76,    0
101002,19510914,   58,    0
101002,19510915,   64,    0
101002,19510916,   54,    0
101002,19510917,   36,    0
101002,19510918,   50,    0
101002,19510919,   48,    0
101002,19510920,   54,    0
101002,19510921,   58,    0
101002,19510922,   72,    0
101002,19510923,   95,    0
101002,19510924,   85,    0
101002,19510925,   72,    0
101002,19510926,   69,    0
101002,19510927,   62,    0
101002,19510928,   62,    0
101002,19510929,   64,    0
101002,19510930,   52,    0
101002,19511001,   68,    0
101002,19511002,   94,    0
101002,19511003,   75,    0
101002,19511004,   70,    0
101002,19511005,   70,    0
101002,19511006,   66,    0
101002,19511007,   62,    0
101002,19511008,   70,    0
101002,19511009,   74,    0
101002,19511010,   78,    0
101002,19511011,   74,    0
101002,19511012,   74,    0
101002,19511013,   74,    0
101002,19511014,   70,    0
101002,19511015,   64,    0
101002,19511016,   63,    0
101002,19511017,   49,    0
101002,19511018,   44,    0
101002,19511019,   64,    0
101002,19511020,   80,    0
101002,19511021,   70,    0
101002,19511022,   55,    0
101002,19511023,   50,    0
101002,19511024,   48,    0
101002,19511025,   64,    0
101002,19511026,   68,    0
101002,19511027,   70,    0
101002,19511028,   78,    0
101002,19511029,   77,    0
101002,19511030,   90,    0
101002,19511031,   78,    0
101002,19511101,   73,    0
101002,19511102,   70,    0
101002,19511103,   79,    0
101002,19511104,   76,    0
101002,19511105,   81,    0
101002,19511106,   94,    0
101002,19511107,   92,    0
101002,19511108,   86,    0
101002,19511109,   83,    0
101002,19511110,   94,    0
101002,19511111,   90,    0
101002,19511112,   84,    0
101002,19511113,   78,    0
101002,19511114,   68,    0
101002,19511115,   86,    0
101002,19511116,   80,    0
101002,19511117,   90,    0
101002,19511118,   92,    0
101002,19511119,   92,    0
101002,19511120,   80,    0
101002,19511121,   94,    0
101002,19511122,   93,    0
101002,19511123,   75,    0
101002,19511124,   89,    0
101002,19511125,   88,    0
101002,19511126,   80,    0
101002,19511127,   80,    0
101002,19511128,   82,    0
101002,19511129,   67,    0
101002,19511130,   57,    0
101002,19511201,   73,    0
101002,19511202,   83,    0
101002,19511203,   72,    0
101002,19511204,   50,    0
101002,19511205,   65,    0
101002,19511206,   79,    0
101002,19511207,   92,    0
101002,19511208,   83,    0
101002,19511209,   87,    0
101002,19511210,   86,    0
101002,19511211,   90,    0
101002,19511212,   82,    0
101002,19511213,   76,    0
101002,19511214,   72,    0
101002,19511215,   73,    0
101002,19511216,   80,    0
101002,19511217,   75,    0
101002,19511218,   78,    0
101002,19511219,   77,    0
101002,19511220,   92,    0
101002,19511221,   92,    0
101002,19511222,   76,    0
101002,19511223,   81,    0
101002,19511224,   85,    0
101002,19511225,   94,    0
101002,19511226,   59,    0
101002,19511227,   79,    0
101002,19511228,   63,    0
101002,19511229,   63,    0
101002,19511230,   73,    0
101002,19511231,   84,    0
101002,19520101,   84,    0
101002,19520102,   72,    0
101002,19520103,   72,    0
101002,19520104,   67,    0
101002,19520105,   87,    0
101002,19520106,   70,    0
101002,19520107,   65,    0
101002,19520108,   78,    0
101002,19520109,   80,    0
101002,19520110,   64,    0
101002,19520111,   78,    0
101002,19520112,   85,    0
101002,19520113,   46,    0
101002,19520114,   51,    0
101002,19520115,   70,    0
101002,19520116,   70,    0
101002,19520117,   67,    0
101002,19520118,   48,    0
101002,19520119,   52,    0
101002,19520120,   68,    0
101002,19520121,   55,    0
101002,19520122,   58,    0
101002,19520123,   76,    0
101002,19520124,   90,    0
101002,19520125,   87,    0
101002,19520126,   94,    0
101002,19520127,   80,    0
101002,19520128,   73,    0
101002,19520129,   75,    0
101002,19520130,   90,    0
101002,19520131,   94,    0
101002,19520201,   66,    0
101002,19520202,   66,    0
101002,19520203,   72,    0
101002,19520204,   60,    0
101002,19520205,   49,    0
101002,19520206,   50,    0
101002,19520207,   53,    0
101002,19520208,   40,    0
101002,19520209,   60,    0
101002,19520210,   66,    0
101002,19520211,   70,    0
101002,19520212,   90,    0
101002,19520213,   85,    0
101002,19520214,   51,    0
101002,19520215,   52,    0
101002,19520216,   55,    0
101002,19520217,   53,    0
101002,19520218,   60,    0
101002,19520219,   51,    0
101002,19520220,   56,    0
101002,19520221,   51,    0
101002,19520222,   61,    0
101002,19520223,   68,    0
101002,19520224,   72,    0
101002,19520225,   83,    0
101002,19520226,   73,    0
101002,19520227,   75,    0
101002,19520228,   71,    0
101002,19520229,   46,    0
101002,19520301,   40,    0
101002,19520302,   33,    0
101002,19520303,   56,    0
101002,19520304,   63,    0
101002,19520305,   56,    0
101002,19520306,   57,    0
101002,19520307,   40,    0
101002,19520308,   50,    0
101002,19520309,   64,    0
101002,19520310,   58,    0
101002,19520311,   79,    0
101002,19520312,   63,    0
101002,19520313,   54,    0
101002,19520314,   53,    0
101002,19520315,   56,    0
101002,19520316,   76,    0
101002,19520317,   53,    0
101002,19520318,   69,    0
101002,19520319,   53,    0
101002,19520320,   56,    0
101002,19520321,   58,    0
101002,19520322,   48,    0
101002,19520323,   50,    0
101002,19520324,   44,    0
101002,19520325,   48,    0
101002,19520326,   46,    0
101002,19520327,   74,    0
101002,19520328,   91,    0
101002,19520329,   89,    0
101002,19520330,   87,    0
101002,19520331,   84,    0
101002,19520401,   84,    0
101002,19520402,   57,    0
101002,19520403,   56,    0
101002,19520404,   49,    0
101002,19520405,   67,    0
101002,19520406,   65,    0
101002,19520407,   52,    0
101002,19520408,   54,    0
101002,19520409,   50,    0
101002,19520410,   65,    0
101002,19520411,   93,    0
101002,19520412,   70,    0
101002,19520413,   85,    0
101002,19520414,   77,    0
101002,19520415,   64,    0
101002,19520416,   70,    0
101002,19520417,   63,    0
101002,19520418,   50,    0
101002,19520419,   50,    0
101002,19520420,   46,    0
101002,19520421,   48,    0
101002,19520422,   50,    0
101002,19520423,   40,    0
101002,19520424,   40,    0
101002,19520425,   42,    0
101002,19520426,   48,    0
101002,19520427,   55,    0
101002,19520428,   54,    0
101002,19520429,   59,    0
101002,19520430,   86,    0
101002,19520501,   70,    0
101002,19520502,   76,    0
101002,19520503,   80,    0
101002,19520504,   83,    0
101002,19520505,   82,    0
101002,19520506,   74,    0
101002,19520507,   69,    0
101002,19520508,   71,    0
101002,19520509,   62,    0
101002,19520510,   57,    0
101002,19520511,   65,    0
101002,19520512,   48,    0
101002,19520513,   42,    0
101002,19520514,   49,    0
101002,19520515,   44,    0
101002,19520516,   35,    0
101002,19520517,   54,    0
101002,19520518,   54,    0
101002,19520519,   63,    0
101002,19520520,   56,    0
101002,19520521,   56,    0
101002,19520522,   74,    0
101002,19520523,   75,    0
101002,19520524,   64,    0
101002,19520525,   56,    0
101002,19520526,   42,    0
101002,19520527,   56,    0
101002,19520528,   56,    0
101002,19520529,   54,    0
101002,19520530,   57,    0
101002,19520531,   61,    0
101002,19520601,   61,    0
101002,19520602,   60,    0
101002,19520603,   45,    0
101002,19520604,   49,    0
101002,19520605,   41,    0
101002,19520606,   41,    0
101002,19520607,   45,    0
101002,19520608,   44,    0
101002,19520609,   44,    0
101002,19520610,   66,    0
101002,19520611,   70,    0
101002,19520612,   52,    0
101002,19520613,   43,    0
101002,19520614,   40,    0
101002,19520615,   49,    0
101002,19520616,   62,    0
101002,19520617,   54,    0
101002,19520618,   65,    0
101002,19520619,   52,    0
101002,19520620,   50,    0
101002,19520621,   45,    0
101002,19520622,   44,    0
101002,19520623,   38,    0
101002,19520624,   36,    0
101002,19520625,   32,    0
101002,19520626,   48,    0
101002,19520627,   48,    0
101002,19520628,   44,    0
101002,19520629,   37,    0
101002,19520630,   54,    0
101002,19520701,   47,    0
101002,19520702,   40,    0
101002,19520703,   58,    0
101002,19520704,   62,    0
101002,19520705,   50,    0
101002,19520706,   44,    0
101002,19520707,   36,    0
101002,19520708,   36,    0
101002,19520709,   36,    0
101002,19520710,   39,    0
101002,19520711,   36,    0
101002,19520712,   34,    0
101002,19520713,   32,    0
101002,19520714,   43,    0
101002,19520715,   48,    0
101002,19520716,   43,    0
101002,19520717,   40,    0
101002,19520718,   40,    0
101002,19520719,   38,    0
101002,19520720,   52,    0
101002,19520721,   47,    0
101002,19520722,   51,    0
101002,19520723,   53,    0
101002,19520724,   56,    0
101002,19520725,   45,    0
101002,19520726,   61,    0
101002,19520727,   54,    0
101002,19520728,   57,    0
101002,19520729,   57,    0
101002,19520730,   53,    0
101002,19520731,   54,    0
101002,19520801,   52,    0
101002,19520802,   37,    0
101002,19520803,   35,    0
101002,19520804,   48,    0
101002,19520805,   45,    0
101002,19520806,   34,    0
101002,19520807,   34,    0
101002,19520808,   35,    0
101002,19520809,   50,    0
101002,19520810,   46,    0
101002,19520811,   45,    0
101002,19520812,   37,    0
101002,19520813,   29,    0
101002,19520814,   37,    0
101002,19520815,   38,    0
101002,19520816,   30,    0
101002,19520817,   35,    0
101002,19520818,   42,    0
101002,19520819,   39,    0
101002,19520820,   44,    0
101002,19520821,   38,    0
101002,19520822,   44,    0
101002,19520823,   40,    0
101002,19520824,   36,    0
101002,19520825,   32,    0
101002,19520826,   27,    0
101002,19520827,   50,    0
101002,19520828,   83,    0
101002,19520829,   82,    0
101002,19520830,   74,    0
101002,19520831,   60,    0
101002,19520901,   62,    0
101002,19520902,   67,    0
101002,19520903,   56,    0
101002,19520904,   45,    0
101002,19520905,   49,    0
101002,19520906,   51,    0
101002,19520907,   46,    0
101002,19520908,   44,    0
101002,19520909,   48,    0
101002,19520910,   36,    0
101002,19520911,   47,    0
101002,19520912,   54,    0
101002,19520913,   78,    0
101002,19520914,   68,    0
101002,19520915,   73,    0
101002,19520916,   66,    0
101002,19520917,   61,    0
101002,19520918,   55,    0
101002,19520919,   52,    0
101002,19520920,   50,    0
101002,19520921,   51,    0
101002,19520922,   48,    0
101002,19520923,   56,    0
101002,19520924,   58,    0
101002,19520925,   55,    0
101002,19520926,   58,    0
101002,19520927,   54,    0
101002,19520928,   54,    0
101002,19520929,   50,    0
101002,19520930,   57,    0
101002,19521001,   50,    0
101002,19521002,   55,    0
101002,19521003,   61,    0
101002,19521004,   68,    0
101002,19521005,   65,    0
101002,19521006,   60,    0
101002,19521007,   48,    0
101002,19521008,   56,    0
101002,19521009,   56,    0
101002,19521010,   68,    0
101002,19521011,   57,    0
101002,19521012,   56,    0
101002,19521013,   73,    0
101002,19521014,   56,    0
101002,19521015,   55,    0
101002,19521016,   58,    0
101002,19521017,   60,    0
101002,19521018,   76,    0
101002,19521019,   92,    0
101002,19521020,   85,    0
101002,19521021,   86,    0
101002,19521022,   88,    0
101002,19521023,   88,    0
101002,19521024,   83,    0
101002,19521025,   94,    0
101002,19521026,   89,    0
101002,19521027,   82,    0
101002,19521028,   80,    0
101002,19521029,   80,    0
101002,19521030,   62,    0
101002,19521031,   64,    0
101002,19521101,   65,    0
101002,19521102,   66,    0
101002,19521103,   68,    0
101002,19521104,   48,    0
101002,19521105,   62,    0
101002,19521106,   57,    0
101002,19521107,   56,    0
101002,19521108,   61,    0
101002,19521109,   56,    0
101002,19521110,   70,    0
101002,19521111,   63,    0
101002,19521112,   60,    0
101002,19521113,   66,    0
101002,19521114,   64,    0
101002,19521115,   42,    0
101002,19521116,   53,    0
101002,19521117,   60,    0
101002,19521118,   81,    0
101002,19521119,   53,    0
101002,19521120,   60,    0
101002,19521121,   83,    0
101002,19521122,   82,    0
101002,19521123,   78,    0
101002,19521124,   75,    0
101002,19521125,   86,    0
101002,19521126,   84,    0
101002,19521127,   82,    0
101002,19521128,   84,    0
101002,19521129,   91,    0
101002,19521130,   87,    0
101002,19521201,   85,    0
101002,19521202,   88,    0
101002,19521203,   78,    0
101002,19521204,   46,    0
101002,19521205,   68,    0
101002,19521206,   72,    0
101002,19521207,   54,    0
101002,19521208,   50,    0
101002,19521209,   63,    0
101002,19521210,   68,    0
101002,19521211,   74,    0
101002,19521212,   82,    0
101002,19521213,   80,    0
101002,19521214,   67,    0
101002,19521215,   54,    0
101002,19521216,   60,    0
101002,19521217,   89,    0
101002,19521218,   57,    0
101002,19521219,   78,    0
101002,19521220,   96,    0
101002,19521221,   97,    0
101002,19521222,   94,    0
101002,19521223,   88,    0
101002,19521224,   97,    0
101002,19521225,   94,    0
101002,19521226,   82,    0
101002,19521227,   84,    0
101002,19521228,   78,    0
101002,19521229,   88,    0
101002,19521230,   89,    0
101002,19521231,   69,    0
101002,19530101,   56,    0
101002,19530102,   67,    0
101002,19530103,   66,    0
101002,19530104,   56,    0
101002,19530105,   46,    0
101002,19530106,   71,    0
